air_conditioner,balcony,bath_num,built_in_wardrobe,chimney,garden,house_id,house_type,m2_real,price,reduced_mobility,room_num,storage_room,swimming_pool,terrace,city,apartment,house,lux_property,rural_property
1,0,2,1,0,0,82700101,apartment,80,255000,0,3,0,0,1,madrid,1,0,0,0
0,1,2,1,0,1,83296102,apartment,132,375000,0,4,1,0,1,madrid,1,0,0,0
0,0,3,1,0,1,83464957,apartment,169,749000,1,4,0,1,0,madrid,1,0,0,0
1,0,5,1,0,0,83628597,house,258,1100000,0,5,0,0,0,madrid,0,1,0,0
1,0,2,1,0,1,83882736,house,307,950000,0,4,0,0,1,madrid,0,1,0,0
0,1,1,1,0,0,84089218,apartment,50,109900,0,2,0,0,0,madrid,1,0,0,0
0,0,2,1,0,0,84413611,apartment,154,430000,0,4,0,1,0,madrid,1,0,0,0
0,0,2,1,0,0,84428081,apartment,115,177260,0,4,1,0,1,madrid,1,0,0,0
0,0,2,0,0,0,84490083,apartment,107,180000,1,4,0,0,0,madrid,1,0,0,0
0,0,1,0,0,1,84725087,apartment,69,170000,0,3,0,0,1,madrid,1,0,0,0
0,0,1,1,0,0,84844199,apartment,80,169000,0,2,1,0,1,madrid,1,0,0,0
1,0,2,1,0,0,82937977,apartment,115,499000,0,3,0,0,1,madrid,1,0,0,0
0,0,1,0,0,0,84930525,apartment,58,150000,1,0,0,0,0,madrid,1,0,0,0
1,0,1,0,0,0,85010177,apartment,91,245000,0,3,0,0,1,madrid,1,0,0,0
1,0,2,1,0,1,1726682,apartment,118,485000,1,3,1,1,0,madrid,1,0,0,0
1,0,2,1,0,0,1619607,apartment,105,310000,0,3,0,0,1,madrid,1,0,0,0
1,0,1,1,0,0,81980095,apartment,48,100000,0,2,0,0,0,madrid,1,0,0,0
0,0,2,0,0,0,82133916,apartment,105,175000,0,4,1,0,1,madrid,1,0,0,0
1,0,1,1,0,1,38769562,apartment,50,155000,1,1,0,1,0,madrid,1,0,0,0
1,0,2,1,0,0,82894279,apartment,110,215000,0,3,0,0,1,madrid,1,0,0,0
1,0,2,1,0,1,2035449,apartment,82,330000,1,2,1,1,0,madrid,1,0,0,0
0,0,1,0,0,0,84031784,apartment,70,128000,0,3,0,0,0,madrid,1,0,0,0
1,0,1,0,0,1,84027971,apartment,52,185000,0,1,0,1,0,madrid,1,0,0,0
0,0,1,1,0,1,84124568,apartment,60,290000,0,1,1,1,1,madrid,1,0,0,0
0,0,1,0,0,0,84162105,apartment,60,124999,0,3,0,0,0,madrid,1,0,0,0
1,0,1,0,0,0,83219357,apartment,121,245000,1,1,1,0,1,madrid,1,0,0,0
0,0,2,1,0,1,84327190,apartment,150,595000,0,2,0,1,1,madrid,1,0,0,0
1,0,2,1,0,1,33514917,apartment,138,550000,1,3,1,1,1,madrid,1,0,0,0
0,0,1,0,0,0,84441603,apartment,55,95000,0,3,0,0,0,madrid,1,0,0,0
1,0,1,1,0,0,82968939,apartment,85,210000,0,3,0,0,1,madrid,1,0,0,0
0,0,1,1,0,0,84912452,apartment,108,280000,0,2,1,1,0,madrid,1,0,0,0
0,0,1,0,0,0,84950132,apartment,70,170000,1,2,1,0,0,madrid,1,0,0,0
0,0,1,1,0,0,84917932,apartment,66,115000,0,3,0,0,1,madrid,1,0,0,0
0,0,1,1,0,1,82165546,apartment,105,189000,1,3,0,0,1,madrid,1,0,0,0
1,1,2,1,0,1,84260755,apartment,110,385000,1,3,1,1,0,madrid,1,0,0,0
0,0,2,0,0,1,84190463,apartment,135,330000,0,2,1,1,1,madrid,1,0,0,0
1,0,2,1,0,1,84414199,apartment,108,425000,0,2,1,1,0,madrid,1,0,0,0
0,0,1,0,0,0,84859762,apartment,60,99000,0,3,0,0,0,madrid,1,0,0,0
0,0,3,0,0,0,84959268,house,302,480000,0,3,0,0,0,madrid,0,1,0,0
1,0,1,1,0,0,85007822,apartment,50,97000,0,2,0,0,0,madrid,1,0,0,0
0,0,1,0,0,0,84544098,apartment,90,239000,0,3,0,0,0,madrid,1,0,0,0
1,0,2,1,0,1,84595812,apartment,99,312000,0,2,1,1,0,madrid,1,0,0,0
1,0,3,1,0,1,37026536,house,261,574000,0,4,1,1,1,madrid,0,1,0,0
1,0,2,1,0,1,39096264,apartment,120,420000,0,4,1,1,0,madrid,1,0,0,0
0,1,2,1,0,1,40385784,apartment,154,575000,0,3,0,1,1,madrid,1,0,0,0
1,0,1,1,0,0,81123519,apartment,52,170000,0,2,0,0,0,madrid,1,0,0,0
0,0,2,1,0,0,81526792,apartment,120,375000,0,3,1,1,0,madrid,1,0,0,0
1,1,5,1,0,1,37130893,house,427,825000,0,6,1,1,1,madrid,0,1,0,0
1,1,1,1,0,1,83103703,apartment,50,250000,1,1,0,1,0,madrid,1,0,0,0
1,0,2,1,0,0,83948699,apartment,137,415000,0,3,0,0,0,madrid,1,0,0,0
1,0,1,1,0,0,84307998,apartment,76,134000,0,3,0,0,0,madrid,1,0,0,0
1,0,4,1,0,0,84517006,house,180,770000,0,5,0,1,1,madrid,0,1,0,0
1,1,4,1,0,1,84519256,house,181,770000,0,5,1,1,1,madrid,0,1,0,0
0,0,1,1,0,0,84609356,apartment,35,105000,0,0,0,0,0,madrid,1,0,0,0
0,0,1,0,0,0,84647184,apartment,84,189000,0,3,0,0,1,madrid,1,0,0,0
1,0,2,1,0,1,84738756,apartment,86,250000,0,1,0,0,1,madrid,1,0,0,0
0,0,1,1,0,1,84973985,apartment,74,205000,0,2,0,0,0,madrid,1,0,0,0
1,0,2,1,0,1,82647268,apartment,150,550000,1,3,1,1,1,madrid,1,0,0,0
1,1,2,1,0,1,82785852,apartment,62,200000,0,2,0,1,0,madrid,1,0,0,0
0,0,2,1,0,1,34904155,apartment,85,280000,0,2,1,1,0,madrid,1,0,0,0
0,0,4,1,0,1,82654520,house,304,950000,0,4,0,0,1,madrid,0,1,0,0
1,0,4,1,0,1,82750641,house,270,750000,0,5,1,1,1,madrid,0,1,0,0
1,0,1,1,0,0,82793224,apartment,118,229900,0,3,1,0,1,madrid,1,0,0,0
1,0,3,1,0,1,83042454,house,306,738000,0,5,1,1,1,madrid,0,1,0,0
0,1,4,1,0,1,83258213,house,400,910000,0,5,1,0,1,madrid,0,1,0,0
1,0,2,1,0,1,83365776,apartment,119,379000,0,3,1,1,0,madrid,1,0,0,0
0,0,1,0,0,0,83434276,apartment,93,175000,0,3,0,0,1,madrid,1,0,0,0
0,0,2,1,0,1,84157999,apartment,148,315000,0,3,0,0,0,madrid,1,0,0,0
1,0,2,1,0,1,84144834,apartment,114,390000,1,3,1,1,1,madrid,1,0,0,0
1,0,2,1,0,1,84265869,apartment,90,272000,0,2,1,1,0,madrid,1,0,0,0
0,0,2,1,0,0,84479352,apartment,94,200000,0,3,0,0,0,madrid,1,0,0,0
1,0,4,1,0,1,84838066,house,251,795000,0,4,0,0,1,madrid,0,1,0,0
0,0,2,1,0,1,84887095,apartment,98,325000,1,2,1,1,0,madrid,1,0,0,0
1,0,1,0,0,0,84948200,apartment,60,119000,0,3,0,0,0,madrid,1,0,0,0
1,0,1,1,0,1,84636057,apartment,48,215000,1,1,1,1,1,madrid,1,0,0,0
1,0,3,1,0,1,84716841,house,313,900000,0,4,0,1,0,madrid,0,1,0,0
0,0,1,0,0,0,84757619,apartment,65,125000,0,2,0,0,0,madrid,1,0,0,0
1,0,4,1,0,1,84787065,house,318,875000,0,4,1,1,1,madrid,0,1,0,0
0,0,1,1,0,0,84804621,apartment,87,244000,0,3,1,0,0,madrid,1,0,0,0
1,0,1,1,0,0,84832943,apartment,68,145000,0,2,0,0,0,madrid,1,0,0,0
0,1,1,1,0,1,84896522,apartment,88,249000,1,3,0,0,0,madrid,1,0,0,0
1,0,1,0,0,0,84896759,apartment,60,87500,0,2,0,0,0,madrid,1,0,0,0
1,0,2,1,0,0,84908526,apartment,87,220000,0,3,0,0,0,madrid,1,0,0,0
0,1,1,0,0,1,84912451,apartment,49,184900,0,1,1,0,0,madrid,1,0,0,0
1,0,2,0,0,0,26877804,apartment,135,225000,0,0,1,0,0,madrid,1,0,0,0
1,0,4,1,0,1,38173555,house,300,624900,0,4,0,1,0,madrid,0,1,0,0
1,0,1,0,0,0,40219879,apartment,51,160000,0,1,0,1,0,madrid,1,0,0,0
1,0,2,1,0,1,81622257,apartment,150,665000,1,3,0,1,0,madrid,1,0,0,0
1,0,2,1,0,1,81908003,apartment,123,330000,0,2,1,1,1,madrid,1,0,0,0
0,0,1,0,0,0,82426651,apartment,56,101170,0,2,0,0,0,madrid,1,0,0,0
1,0,2,1,0,1,82255191,apartment,123,330000,0,2,1,1,1,madrid,1,0,0,0
1,0,1,0,0,0,83785428,apartment,96,200000,0,4,0,0,1,madrid,1,0,0,0
0,0,2,1,0,1,84180301,apartment,110,299000,1,4,0,0,1,madrid,1,0,0,0
0,0,1,1,0,0,84162621,apartment,79,149300,0,3,0,0,1,madrid,1,0,0,0
1,1,3,1,0,1,84430994,house,257,809000,1,5,1,0,1,madrid,0,1,0,0
1,0,1,0,0,0,81735064,apartment,76,159900,0,3,0,0,1,madrid,1,0,0,0
0,0,3,0,0,1,84555726,house,370,1500000,0,4,0,0,0,madrid,0,1,0,0
1,0,1,1,0,0,84634222,apartment,70,173000,1,2,0,0,0,madrid,1,0,0,0
0,0,1,1,0,0,84827702,apartment,70,128000,0,3,0,0,0,madrid,1,0,0,0
0,0,1,0,0,0,84739700,apartment,48,114000,1,2,0,0,0,madrid,1,0,0,0
1,0,1,1,0,1,26144561,apartment,51,177000,0,1,0,1,0,madrid,1,0,0,0
1,0,1,1,0,0,83885916,apartment,63,159000,0,3,0,0,0,madrid,1,0,0,0
1,0,4,1,0,1,84129180,house,420,1100000,0,5,1,1,1,madrid,0,1,0,0
1,0,1,0,0,0,84547507,apartment,52,95000,0,3,0,0,0,madrid,1,0,0,0
1,0,1,0,0,1,84664528,apartment,165,195000,0,1,0,0,1,madrid,1,0,0,0
1,0,2,0,0,0,81634832,house,244,290000,1,3,1,0,1,madrid,0,1,0,0
0,0,1,0,0,0,83732059,apartment,65,100000,0,3,0,0,0,madrid,1,0,0,0
1,0,3,1,0,1,84156117,house,250,814000,0,5,0,0,1,madrid,0,1,0,0
1,0,2,1,0,0,84426858,apartment,120,240000,0,3,0,0,1,madrid,1,0,0,0
1,0,3,1,0,1,84581853,apartment,127,580000,0,3,1,1,1,madrid,1,0,0,0
0,0,2,0,0,0,84583463,apartment,69,280000,0,2,0,0,0,madrid,1,0,0,0
1,0,1,0,0,0,84655920,apartment,74,153000,0,3,0,0,1,madrid,1,0,0,0
1,0,1,0,0,0,84669666,apartment,63,116000,0,2,0,0,0,madrid,1,0,0,0
1,0,1,1,0,0,84686495,apartment,71,189000,0,3,0,0,1,madrid,1,0,0,0
1,1,1,1,0,0,84769035,apartment,104,215000,0,3,1,0,1,madrid,1,0,0,0
0,0,1,1,0,0,84423217,apartment,55,99000,0,2,0,0,0,madrid,1,0,0,0
0,0,1,1,0,1,84897000,apartment,78,237000,1,1,0,0,1,madrid,1,0,0,0
1,0,1,0,0,0,84917441,apartment,69,182000,0,3,0,0,1,madrid,1,0,0,0
1,0,1,1,0,0,84934199,apartment,89,178000,0,4,0,0,1,madrid,1,0,0,0
1,0,2,1,0,0,84934201,apartment,103,539000,0,2,1,1,1,madrid,1,0,0,0
0,0,1,0,0,0,84974265,apartment,48,103000,0,2,0,0,0,madrid,1,0,0,0
0,0,3,0,0,0,83292358,house,235,470000,0,4,0,0,0,madrid,0,1,0,0
0,0,1,0,0,0,83687297,apartment,83,205000,0,0,0,0,0,madrid,1,0,0,0
0,0,1,0,0,0,83735809,apartment,65,145000,0,3,0,0,0,madrid,1,0,0,0
1,1,2,1,0,0,81975153,house,247,950000,0,4,1,0,1,madrid,0,1,0,0
1,0,3,1,0,1,83693888,apartment,203,710000,1,4,1,1,0,madrid,1,0,0,0
0,0,1,0,0,0,84650146,apartment,57,148400,0,2,0,0,0,madrid,1,0,0,0
1,1,2,1,0,0,84682387,apartment,97,394000,0,3,1,0,0,madrid,1,0,0,0
1,0,4,1,0,1,84753670,house,400,785000,0,5,1,1,1,madrid,0,1,0,0
0,0,3,1,0,1,84763303,apartment,203,710000,0,4,1,1,1,madrid,1,0,0,0
1,0,1,1,0,0,84807215,apartment,86,205000,0,4,0,0,1,madrid,1,0,0,0
1,0,2,1,0,1,84860327,apartment,83,298000,1,2,1,1,1,madrid,1,0,0,0
1,0,1,1,0,0,84920384,apartment,60,260000,0,2,0,0,1,madrid,1,0,0,0
1,0,2,1,0,1,84924831,apartment,93,325000,0,2,1,1,0,madrid,1,0,0,0
0,0,1,1,0,0,84928869,apartment,98,250000,0,4,0,0,1,madrid,1,0,0,0
1,0,1,1,0,0,82761224,apartment,100,365000,0,2,1,1,1,madrid,1,0,0,0
1,0,2,1,0,0,83912631,apartment,127,499500,0,3,1,1,0,madrid,1,0,0,0
0,0,2,1,0,0,84143034,apartment,103,195000,1,4,0,0,1,madrid,1,0,0,0
1,0,2,1,0,1,82973988,apartment,85,325000,0,2,1,1,0,madrid,1,0,0,0
1,0,2,1,0,0,84429802,apartment,136,415000,0,4,1,1,0,madrid,1,0,0,0
1,0,1,1,0,0,84612214,apartment,65,130000,0,3,0,0,1,madrid,1,0,0,0
1,0,6,1,0,1,84466005,house,314,650000,0,5,1,1,1,madrid,0,1,0,0
0,0,1,0,0,0,84950472,apartment,55,145000,0,2,0,0,1,madrid,1,0,0,0
1,0,2,1,0,0,84973170,apartment,117,233000,0,3,0,0,1,madrid,1,0,0,0
1,0,1,0,0,0,84974095,apartment,51,115000,0,2,0,0,1,madrid,1,0,0,0
1,0,1,1,0,0,84982567,apartment,40,113700,0,1,0,0,0,madrid,1,0,0,0
1,0,1,0,0,0,84989828,apartment,75,164000,0,3,0,0,1,madrid,1,0,0,0
1,1,1,1,0,1,82208042,apartment,52,210000,0,1,0,1,0,madrid,1,0,0,0
1,0,1,1,0,0,83564764,apartment,65,280000,1,0,0,1,0,madrid,1,0,0,0
0,0,1,1,0,0,83609127,apartment,56,88000,0,2,0,0,0,madrid,1,0,0,0
0,0,1,0,0,0,83673287,apartment,90,204700,0,3,0,0,0,madrid,1,0,0,0
1,0,4,1,0,1,83680656,apartment,373,450000,1,0,1,0,1,madrid,1,0,0,0
0,0,1,0,0,0,83712504,apartment,52,155000,0,1,0,1,0,madrid,1,0,0,0
0,1,2,1,0,0,83789835,apartment,94,230000,1,3,0,0,1,madrid,1,0,0,0
1,0,1,1,0,0,84057141,apartment,85,250000,1,1,1,0,1,madrid,1,0,0,0
1,0,1,1,0,0,84366744,apartment,101,259000,1,0,0,0,1,madrid,1,0,0,0
0,0,1,1,0,0,84385094,apartment,60,126000,0,1,0,0,0,madrid,1,0,0,0
0,1,1,1,0,0,84577066,apartment,63,135000,0,3,0,0,1,madrid,1,0,0,0
1,0,1,1,0,0,84627849,apartment,93,206000,1,3,1,0,0,madrid,1,0,0,0
0,0,1,0,0,0,84831561,apartment,89,160000,0,3,0,0,1,madrid,1,0,0,0
0,0,2,1,0,1,84528088,apartment,110,349900,1,4,1,0,0,madrid,1,0,0,0
1,0,1,1,0,0,83834875,apartment,50,101000,0,2,0,0,0,madrid,1,0,0,0
0,0,1,0,0,0,84229414,apartment,65,130000,0,3,0,0,0,madrid,1,0,0,0
1,0,2,1,0,1,84538856,apartment,120,334000,0,2,1,1,1,madrid,1,0,0,0
0,0,2,1,0,1,84591437,apartment,98,280000,1,3,0,1,1,madrid,1,0,0,0
1,1,5,1,0,1,84941614,house,400,830000,0,6,1,1,1,madrid,0,1,0,0
1,0,2,1,0,0,85003917,apartment,118,280000,0,4,0,0,1,madrid,1,0,0,0
0,1,1,1,0,0,85004447,apartment,97,165000,1,3,0,0,1,madrid,1,0,0,0
1,0,5,0,0,1,884915,house,340,880000,0,5,0,1,0,madrid,0,1,0,0
0,0,2,1,0,0,81792920,apartment,117,319000,1,3,0,0,1,madrid,1,0,0,0
0,0,2,0,0,1,82063504,apartment,120,330000,0,2,1,1,1,madrid,1,0,0,0
1,0,1,1,0,1,84083481,apartment,71,249000,1,1,1,1,1,madrid,1,0,0,0
1,0,3,0,0,1,84340040,apartment,168,501000,0,4,0,1,1,madrid,1,0,0,0
1,0,3,0,0,1,84340042,apartment,155,538000,0,4,0,1,1,madrid,1,0,0,0
1,0,2,0,0,1,84339917,apartment,144,450000,0,3,0,1,1,madrid,1,0,0,0
1,0,2,0,0,1,84339997,apartment,131,462000,0,3,0,1,1,madrid,1,0,0,0
1,0,2,0,0,1,84339973,apartment,149,456000,0,3,0,1,1,madrid,1,0,0,0
1,0,3,0,0,1,84340039,apartment,168,486000,0,4,0,1,1,madrid,1,0,0,0
0,0,4,1,0,1,84492155,house,196,950000,0,4,1,1,1,madrid,0,1,0,0
0,0,4,1,0,1,84492156,house,198,1050000,0,4,1,1,1,madrid,0,1,0,0
1,1,2,1,0,1,84592306,apartment,100,315000,0,2,1,1,0,madrid,1,0,0,0
1,0,1,1,0,0,84867582,apartment,57,110000,0,2,0,0,0,madrid,1,0,0,0
0,0,2,1,0,0,81549004,apartment,123,352000,0,3,1,1,1,madrid,1,0,0,0
0,0,1,0,0,0,81596702,apartment,62,154900,0,3,0,0,0,madrid,1,0,0,0
0,0,1,1,0,0,83050452,apartment,66,133000,0,2,1,0,0,madrid,1,0,0,0
1,0,1,0,0,0,83445954,apartment,79,195000,0,3,0,0,1,madrid,1,0,0,0
1,0,1,1,0,1,84217542,apartment,90,179000,1,3,0,0,1,madrid,1,0,0,0
0,0,2,0,0,0,84277919,apartment,109,207000,0,3,0,0,1,madrid,1,0,0,0
1,0,1,0,0,0,84603188,apartment,50,135000,0,2,0,0,0,madrid,1,0,0,0
0,0,1,0,0,0,84551820,apartment,68,217000,0,1,0,0,0,madrid,1,0,0,0
1,0,1,0,0,0,84778078,apartment,109,240000,0,1,0,0,0,madrid,1,0,0,0
1,0,1,1,0,1,84866571,apartment,60,262000,0,1,1,1,0,madrid,1,0,0,0
0,0,2,1,0,0,84866574,apartment,96,325000,0,2,1,1,0,madrid,1,0,0,0
1,0,1,0,0,0,84917942,apartment,110,275000,0,1,0,0,0,madrid,1,0,0,0
1,0,1,1,0,1,84966298,apartment,80,285000,0,2,0,1,0,madrid,1,0,0,0
1,0,1,1,0,1,84966361,apartment,80,290000,0,2,0,1,0,madrid,1,0,0,0
1,0,1,1,0,1,84965799,apartment,85,305000,0,2,0,1,0,madrid,1,0,0,0
0,0,1,0,0,0,84983279,apartment,68,149000,0,3,0,0,0,madrid,1,0,0,0
1,0,2,1,0,0,84993834,apartment,115,289000,0,3,0,0,0,madrid,1,0,0,0
1,0,1,1,0,1,82706959,apartment,80,225000,0,0,0,0,1,madrid,1,0,0,0
1,0,2,1,0,1,1787662,apartment,90,305000,0,2,1,1,0,madrid,1,0,0,0
1,0,2,1,0,1,81152879,apartment,92,299900,1,2,1,1,0,madrid,1,0,0,0
1,0,3,1,0,1,81696731,apartment,216,680000,1,3,1,1,1,madrid,1,0,0,0
1,0,3,1,0,1,81595295,apartment,145,580000,0,3,1,1,1,madrid,1,0,0,0
1,0,2,1,0,1,82713903,apartment,130,330000,1,2,1,1,1,madrid,1,0,0,0
0,0,1,0,0,0,83182845,apartment,57,101170,0,2,0,0,0,madrid,1,0,0,0
1,0,1,1,0,1,83779986,apartment,52,149000,0,1,0,1,0,madrid,1,0,0,0
1,0,1,1,0,1,83779102,apartment,52,159500,0,1,0,1,0,madrid,1,0,0,0
0,1,2,1,0,0,84056921,apartment,103,195000,1,4,1,0,1,madrid,1,0,0,0
1,0,2,1,0,1,82713013,apartment,136,460000,0,4,1,1,1,madrid,1,0,0,0
1,0,2,1,0,1,84222127,apartment,148,419000,1,3,1,1,0,madrid,1,0,0,0
1,0,1,1,0,0,84232441,apartment,62,119000,0,3,1,0,1,madrid,1,0,0,0
0,0,2,0,0,0,84250497,apartment,69,280000,0,2,0,0,0,madrid,1,0,0,0
1,0,2,1,0,1,84256597,apartment,101,345000,1,2,1,1,0,madrid,1,0,0,0
1,0,2,1,0,1,84316049,apartment,93,255000,1,2,0,1,1,madrid,1,0,0,0
1,0,2,1,0,1,84385592,apartment,143,620000,1,4,1,1,0,madrid,1,0,0,0
1,0,2,0,0,0,36031816,apartment,8510,9488250,0,3,0,0,0,madrid,1,0,0,0
1,0,2,1,0,0,84533366,apartment,100,320000,0,2,1,0,1,madrid,1,0,0,0
1,1,5,1,0,1,39720472,house,405,830000,1,6,1,1,1,madrid,0,1,0,0
1,1,2,1,0,1,84595902,apartment,148,389000,1,3,1,1,1,madrid,1,0,0,0
0,0,2,1,0,0,84838427,apartment,104,279900,0,4,0,0,1,madrid,1,0,0,0
1,0,1,0,0,0,84910071,apartment,50,135000,0,2,0,0,0,madrid,1,0,0,0
1,0,1,0,0,0,84950134,apartment,54,109900,0,3,1,0,0,madrid,1,0,0,0
1,0,2,1,0,0,84958680,apartment,80,182500,0,2,1,0,0,madrid,1,0,0,0
1,0,2,1,0,1,1986020,apartment,90,330000,0,2,1,1,0,madrid,1,0,0,0
1,1,1,1,0,1,84770557,apartment,50,220000,1,1,1,0,1,madrid,1,0,0,0
1,0,2,1,0,0,84817820,apartment,125,289000,1,3,0,0,0,madrid,1,0,0,0
1,0,2,1,0,1,84819475,apartment,85,260000,1,0,0,0,1,madrid,1,0,0,0
1,0,2,1,0,0,84830121,apartment,85,260000,1,0,0,0,0,madrid,1,0,0,0
1,0,1,1,0,0,84835299,apartment,85,265000,1,0,0,0,1,madrid,1,0,0,0
1,0,2,1,0,1,84867237,apartment,123,498000,1,3,1,1,0,madrid,1,0,0,0
1,0,2,1,0,0,84892524,apartment,147,470000,1,4,0,0,0,madrid,1,0,0,0
1,0,1,1,0,0,84939160,apartment,85,195000,0,2,0,0,1,madrid,1,0,0,0
0,0,2,1,0,0,84940999,apartment,135,255000,0,4,0,0,1,madrid,1,0,0,0
0,0,1,0,0,0,84998384,apartment,54,108000,0,2,0,0,0,madrid,1,0,0,0
1,1,4,1,0,1,81855540,house,90,955000,1,6,1,1,1,madrid,0,1,0,0
1,1,10,1,0,1,83620427,apartment,525,1500000,1,10,0,1,0,madrid,1,0,0,0
1,0,2,1,0,1,84441456,apartment,146,375000,0,4,1,1,1,madrid,1,0,0,0
1,0,2,1,0,0,84460771,apartment,75,170000,0,2,0,0,0,madrid,1,0,0,0
0,0,1,1,0,0,84692362,apartment,86,179000,0,3,1,0,0,madrid,1,0,0,0
0,0,1,0,0,0,84728274,apartment,65,125000,0,3,0,0,0,madrid,1,0,0,0
1,0,2,0,0,0,40154990,apartment,203,180000,1,0,1,0,0,madrid,1,0,0,0
0,0,2,1,0,0,83955606,apartment,114,330000,0,3,1,0,1,madrid,1,0,0,0
1,1,2,1,0,1,40501536,apartment,127,399000,1,4,0,1,1,madrid,1,0,0,0
1,0,2,1,0,0,84229016,apartment,108,355000,0,3,1,1,1,madrid,1,0,0,0
0,0,1,1,0,0,33094995,apartment,81,145000,0,3,0,0,0,madrid,1,0,0,0
1,0,1,1,0,0,84669786,apartment,70,260000,0,2,0,0,1,madrid,1,0,0,0
0,0,1,1,0,0,85000300,apartment,62,147000,0,2,0,0,1,madrid,1,0,0,0
1,1,1,0,0,0,85014951,apartment,82,245000,0,3,0,0,1,madrid,1,0,0,0
1,0,2,1,0,1,83313269,apartment,147,364000,1,3,1,1,0,madrid,1,0,0,0
0,0,2,1,0,0,83824653,apartment,75,178000,0,3,1,0,0,madrid,1,0,0,0
1,0,2,1,0,1,84133220,apartment,149,367000,1,3,1,1,0,madrid,1,0,0,0
1,0,2,1,0,0,84605157,apartment,112,370000,0,3,1,0,0,madrid,1,0,0,0
1,0,1,1,0,1,84675392,apartment,93,215000,0,1,0,0,1,madrid,1,0,0,0
1,0,2,1,0,1,84879495,apartment,75,272000,1,2,1,1,0,madrid,1,0,0,0
0,0,2,1,0,0,84897808,apartment,100,175000,0,3,0,0,1,madrid,1,0,0,0
1,0,2,1,0,0,1768122,apartment,145,345000,0,4,1,0,1,madrid,1,0,0,0
1,0,1,0,0,0,84977460,apartment,55,106000,0,3,0,0,1,madrid,1,0,0,0
0,0,2,1,0,0,85003451,apartment,85,226000,0,1,0,0,1,madrid,1,0,0,0
1,0,2,1,0,1,40427649,apartment,260,660000,1,4,0,1,1,madrid,1,0,0,0
0,0,1,0,0,0,39733460,apartment,63,210000,0,2,0,0,1,madrid,1,0,0,0
1,1,7,1,0,1,84234188,house,575,1800000,0,5,1,1,1,madrid,0,1,0,0
1,0,1,1,0,0,84377425,apartment,40,194000,1,1,1,0,1,madrid,1,0,0,0
0,0,1,1,0,0,84653780,apartment,56,101170,1,3,0,0,0,madrid,1,0,0,0
1,0,1,1,0,0,84677581,apartment,52,95000,0,2,0,0,0,madrid,1,0,0,0
0,0,1,0,0,0,84958158,apartment,50,98000,0,1,0,0,0,madrid,1,0,0,0
1,0,4,1,0,0,27065661,house,60,760000,0,3,1,0,0,madrid,0,1,0,0
0,0,1,0,0,0,85021617,apartment,53,92000,0,3,0,0,0,madrid,1,0,0,0
0,0,2,1,0,1,81377969,apartment,125,375000,0,3,0,1,0,madrid,1,0,0,0
1,1,3,1,0,0,84028383,house,150,520000,0,5,1,1,1,madrid,0,1,0,0
0,0,1,1,0,0,84491265,apartment,89,149000,0,3,0,0,1,madrid,1,0,0,0
0,0,2,0,0,1,84692274,house,810,755000,1,10,1,1,1,madrid,0,1,0,0
0,0,1,1,0,0,84902554,apartment,56,101170,0,2,0,0,0,madrid,1,0,0,0
0,0,1,1,0,0,84989936,apartment,88,223000,1,3,0,0,0,madrid,1,0,0,0
1,1,3,1,0,1,84173892,apartment,190,695000,0,4,0,1,1,madrid,1,0,0,0
0,0,2,1,0,1,36936918,apartment,170,640000,0,3,1,1,1,madrid,1,0,0,0
0,1,2,0,0,0,82977895,apartment,76,149900,0,3,0,0,0,madrid,1,0,0,0
0,0,1,0,0,0,83318493,apartment,67,136000,0,3,0,0,0,madrid,1,0,0,0
1,0,1,1,0,1,29347156,apartment,53,166900,0,1,0,1,0,madrid,1,0,0,0
1,1,3,1,0,1,83788290,house,256,750000,0,5,1,1,1,madrid,0,1,0,0
1,0,3,1,0,1,83883003,house,320,555000,0,4,1,1,1,madrid,0,1,0,0
1,0,2,1,0,1,84205442,apartment,120,390000,1,3,1,1,0,madrid,1,0,0,0
0,0,3,1,0,1,84322347,house,150,900000,0,7,0,1,0,madrid,0,1,0,0
1,0,1,1,0,0,84388958,apartment,57,135000,0,2,0,0,0,madrid,1,0,0,0
0,0,3,1,0,1,84416830,house,316,665000,0,4,0,1,1,madrid,0,1,0,0
0,1,3,1,0,0,84481552,house,60,725000,0,4,1,0,1,madrid,0,1,0,0
1,1,1,1,0,0,84534819,apartment,62,199995,0,2,0,0,0,madrid,1,0,0,0
0,0,2,1,0,0,84969585,apartment,75,152000,0,3,1,0,1,madrid,1,0,0,0
1,1,2,1,0,1,84484366,apartment,115,395000,0,3,1,1,1,madrid,1,0,0,0
1,1,1,0,0,1,81351767,apartment,196,338000,1,0,0,0,1,madrid,1,0,0,0
0,1,1,1,0,0,82327825,apartment,86,160000,0,3,0,0,1,madrid,1,0,0,0
1,0,3,1,0,0,82376067,house,217,800000,0,4,1,0,1,madrid,0,1,0,0
1,0,2,1,0,1,82867889,apartment,94,325000,1,2,1,1,0,madrid,1,0,0,0
0,0,1,0,0,0,84611719,apartment,70,149000,0,2,1,0,1,madrid,1,0,0,0
1,0,2,1,0,0,84921431,apartment,86,255000,0,2,0,0,0,madrid,1,0,0,0
1,0,6,1,0,1,84955070,house,364,899000,0,6,1,1,1,madrid,0,1,0,0
0,0,1,0,0,0,84973772,apartment,54,92000,0,3,0,0,0,madrid,1,0,0,0
