air_conditioner,balcony,bath_num,built_in_wardrobe,chimney,garden,house_id,house_type,m2_real,reduced_mobility,room_num,storage_room,swimming_pool,terrace,city,apartment,house,lux_property,rural_property
0,0,3,0,0,0,36854870,house,120,0,4,0,0,0,sevilla,0,1,0,0
1,1,4,1,0,1,39039022,house,900,0,4,1,1,1,alicante,0,1,0,0
1,0,1,0,0,0,84937437,apartment,48,0,2,0,0,0,madrid,1,0,0,0
0,1,1,1,0,0,83907528,apartment,65,0,2,0,0,0,madrid,1,0,0,0
1,0,3,1,0,1,84820851,house,536,0,6,1,1,1,sevilla,0,1,0,0
1,1,3,1,0,1,40369387,apartment,192,0,5,0,1,1,sevilla,1,0,0,0
1,0,2,1,0,0,1895260,apartment,80,0,2,0,1,0,valencia,1,0,0,0
0,0,1,1,0,1,2134656,apartment,45,0,1,1,0,0,girona,1,0,0,0
0,0,1,0,0,0,36529817,apartment,107,0,2,0,0,0,alicante,1,0,0,0
0,1,2,0,0,0,84488164,apartment,81,0,3,1,0,0,valencia,1,0,0,0
1,0,2,1,0,1,83078354,apartment,151,0,2,1,1,1,madrid,1,0,0,0
1,0,2,0,0,1,84391413,apartment,99,0,3,0,1,1,girona,1,0,0,0
0,0,2,0,0,1,34416829,house,1200,0,3,0,1,1,alicante,0,1,0,0
0,0,1,1,0,1,26737341,apartment,70,0,2,0,0,1,girona,1,0,0,0
1,1,6,1,0,1,82515408,house,1144,0,7,1,1,1,valencia,0,1,0,0
1,0,2,0,0,1,37712275,house,140,0,3,0,0,0,girona,0,1,0,0
0,0,1,0,0,0,82894331,house,190,0,5,0,0,1,sevilla,0,1,0,0
1,0,2,1,0,0,84595102,apartment,80,1,3,1,0,1,valencia,1,0,0,0
1,0,2,1,0,0,25474683,apartment,180,0,3,1,0,1,sevilla,1,0,0,0
1,1,2,1,0,0,82719996,apartment,120,0,3,0,0,0,alicante,1,0,0,0
0,0,2,0,0,0,35232716,apartment,141,0,3,1,0,0,girona,1,0,0,0
0,0,2,0,0,0,83574519,apartment,108,0,0,0,1,1,girona,1,0,0,0
0,0,2,1,0,1,81792584,house,410,0,4,1,1,0,sevilla,0,1,0,0
1,0,4,0,0,0,84579502,house,180,0,6,0,1,0,alicante,0,1,0,0
0,0,1,0,0,0,82593829,apartment,62,0,2,0,0,0,girona,1,0,0,0
0,0,2,0,0,1,35679221,house,1100,0,3,1,0,1,sevilla,0,1,0,0
0,1,3,1,0,0,83092886,house,123,0,3,0,0,0,sevilla,0,1,0,0
0,0,3,0,0,1,84586892,house,174,0,4,0,1,0,madrid,0,1,0,0
1,0,4,1,0,1,38058297,house,1227,0,4,1,1,1,girona,0,1,0,0
0,0,2,1,0,1,84921170,house,150,0,2,1,1,1,alicante,0,1,0,0
0,0,1,0,0,0,84916980,rural_property,315,0,5,0,0,1,girona,0,0,0,1
1,0,2,0,0,0,84758888,apartment,70,0,2,1,0,0,alicante,1,0,0,0
0,0,1,0,0,0,84544153,apartment,46,0,2,0,0,0,madrid,1,0,0,0
0,0,2,0,0,1,83069152,apartment,93,0,3,1,1,1,madrid,1,0,0,0
0,1,1,0,0,0,82845659,apartment,99,0,4,0,0,0,valencia,1,0,0,0
1,0,2,0,0,1,29010418,house,350,0,2,0,1,0,alicante,0,1,0,0
1,0,2,1,0,0,83848153,house,309,0,4,0,1,1,sevilla,0,1,0,0
0,0,1,0,0,0,84397428,apartment,105,0,4,0,0,1,valencia,1,0,0,0
0,0,2,0,0,0,39762997,apartment,80,0,3,0,0,0,girona,1,0,0,0
0,0,1,1,0,0,84923302,apartment,76,0,2,0,0,0,valencia,1,0,0,0
0,1,2,0,0,0,83939701,apartment,94,0,1,0,0,0,madrid,1,0,0,0
1,0,1,0,0,1,82754151,apartment,60,1,2,0,1,1,girona,1,0,0,0
0,0,3,0,0,0,84426299,apartment,332,0,15,1,0,0,madrid,1,0,0,0
0,0,1,0,0,0,40164954,apartment,55,0,2,1,0,0,madrid,1,0,0,0
1,0,2,1,0,1,27781892,apartment,130,0,3,0,0,1,madrid,1,0,0,0
0,0,2,0,1,1,25202843,rural_property,3000,0,4,1,1,1,sevilla,0,0,0,1
0,1,1,0,0,0,33950404,apartment,85,0,3,0,0,0,valencia,1,0,0,0
0,0,2,0,0,0,40373126,apartment,400,0,0,0,0,0,girona,1,0,0,0
1,0,2,1,0,1,84256670,apartment,98,1,2,1,1,1,madrid,1,0,0,0
1,0,2,1,0,1,81291615,apartment,91,0,2,0,1,0,madrid,1,0,0,0
1,0,2,0,0,1,37445159,house,62,0,2,0,0,0,girona,0,1,0,0
0,0,2,1,0,0,84886620,apartment,101,0,2,0,1,1,sevilla,1,0,0,0
0,0,2,1,0,0,83389708,apartment,75,0,2,0,0,0,madrid,1,0,0,0
0,0,1,0,0,0,84064288,apartment,80,0,3,0,0,0,valencia,1,0,0,0
1,0,2,1,0,1,84298248,apartment,140,1,4,1,1,1,sevilla,1,0,0,0
0,0,1,0,0,0,84920416,apartment,61,0,2,0,0,1,madrid,1,0,0,0
0,0,2,0,0,0,81282457,house,1,0,3,0,0,0,sevilla,0,1,0,0
1,0,3,0,1,1,33835674,rural_property,5092,0,3,1,1,1,alicante,0,0,0,1
0,0,2,1,0,1,82013782,apartment,280,0,4,1,1,1,valencia,1,0,0,0
0,0,1,0,0,0,37661243,apartment,121,0,4,0,0,0,alicante,1,0,0,0
1,0,2,1,0,1,38154267,apartment,148,0,3,0,0,0,valencia,1,0,0,0
0,0,2,0,0,0,37246236,apartment,130,0,3,0,0,1,alicante,1,0,0,0
1,0,2,1,0,0,85010048,apartment,130,1,3,0,0,0,madrid,1,0,0,0
0,0,2,0,0,1,84061421,apartment,89,0,2,0,0,1,valencia,1,0,0,0
0,0,1,0,0,0,84657732,apartment,73,0,3,0,0,1,girona,1,0,0,0
0,1,1,0,0,0,82984316,apartment,94,0,4,0,0,0,valencia,1,0,0,0
0,0,1,0,0,0,37487927,house,130,0,3,0,0,0,sevilla,0,1,0,0
1,1,1,0,0,0,84675575,apartment,90,0,3,0,0,1,valencia,1,0,0,0
1,0,2,0,0,0,25275541,apartment,120,0,3,0,0,0,alicante,1,0,0,0
1,1,1,0,0,0,38519679,apartment,50,0,2,0,1,1,girona,1,0,0,0
0,0,1,0,0,0,84366379,house,85,0,3,1,0,1,girona,0,1,0,0
0,0,3,1,0,0,85037947,apartment,245,0,5,1,0,1,madrid,1,0,0,0
1,1,1,0,0,0,84044457,apartment,80,0,3,0,0,0,valencia,1,0,0,0
0,0,2,0,0,0,30902658,apartment,80,0,2,0,0,0,valencia,1,0,0,0
0,0,1,0,0,0,84597023,house,80,0,2,0,0,1,girona,0,1,0,0
1,1,3,0,0,0,84800977,apartment,216,1,4,0,0,0,madrid,1,0,0,0
1,0,2,1,0,1,84777604,house,90,0,2,1,1,1,alicante,0,1,0,0
0,0,1,0,0,0,84903150,apartment,70,0,2,1,1,0,alicante,1,0,0,0
0,0,1,0,0,0,84852711,apartment,61,0,2,0,0,1,girona,1,0,0,0
0,0,2,0,0,0,83896464,rural_property,46607,0,3,0,0,0,sevilla,0,0,0,1
1,0,1,0,0,0,84382030,apartment,75,0,3,0,0,1,valencia,1,0,0,0
0,0,2,1,0,0,85006206,apartment,120,1,3,1,0,0,madrid,1,0,0,0
0,0,2,0,0,1,28057431,house,280,0,4,0,1,0,alicante,0,1,0,0
1,0,2,1,0,0,430632,apartment,200,0,3,0,0,1,valencia,1,0,0,0
0,0,2,0,0,1,84340783,house,1008,0,3,1,0,0,alicante,0,1,0,0
0,0,2,0,0,0,32622177,house,118,0,2,0,0,1,valencia,0,1,0,0
1,0,1,1,0,1,83459767,apartment,70,0,2,0,1,0,valencia,1,0,0,0
0,0,1,0,0,0,39833530,apartment,112,0,4,1,0,0,girona,1,0,0,0
1,0,2,0,0,1,37851561,house,40,0,3,0,0,1,alicante,0,1,0,0
0,0,1,0,0,0,83969642,apartment,33,0,1,0,0,0,madrid,1,0,0,0
1,0,2,0,0,1,84461326,house,183,1,3,1,1,1,girona,0,1,0,0
0,0,3,1,0,1,36101461,house,300,0,6,0,1,1,alicante,0,1,0,0
1,0,1,0,0,1,82511102,apartment,47,1,2,1,1,1,girona,1,0,0,0
1,0,1,1,0,1,82286660,apartment,56,0,1,0,0,0,madrid,1,0,0,0
1,0,3,1,0,1,83683820,house,14124,0,3,0,1,0,sevilla,0,1,0,0
0,0,2,1,0,0,84267837,apartment,120,0,4,0,0,1,valencia,1,0,0,0
0,0,3,0,0,1,81294165,house,220,0,4,0,1,1,sevilla,0,1,0,0
0,0,3,1,0,0,84992626,house,120,0,3,0,0,1,sevilla,0,1,0,0
1,0,2,0,0,1,37851548,house,225,0,5,0,0,1,alicante,0,1,0,0
0,0,2,0,0,0,84903375,apartment,131,0,4,0,0,0,alicante,1,0,0,0
0,0,1,1,0,1,2082254,house,7000,0,2,1,1,1,alicante,0,1,0,0
0,0,3,0,0,0,82861050,apartment,345,0,4,1,0,1,madrid,1,0,0,0
0,0,1,0,0,0,2047191,apartment,94,0,3,0,0,1,sevilla,1,0,0,0
0,0,2,1,0,0,84982079,apartment,100,0,4,0,0,0,madrid,1,0,0,0
0,0,2,1,0,0,26091116,house,40000,0,4,1,1,1,alicante,0,1,0,0
0,0,1,0,0,0,84778777,apartment,94,0,4,0,0,0,alicante,1,0,0,0
1,0,3,1,0,0,82351654,apartment,211,0,3,0,0,0,madrid,1,0,0,0
0,1,2,1,0,0,40031692,apartment,130,0,3,1,0,0,girona,1,0,0,0
0,0,2,0,0,0,84894537,apartment,110,0,3,0,0,1,sevilla,1,0,0,0
0,0,4,0,0,0,84903148,house,28878,0,5,0,1,0,alicante,0,1,0,0
1,0,2,1,0,0,39658218,apartment,119,0,3,0,0,0,valencia,1,0,0,0
0,0,1,0,0,0,31379755,house,60,0,1,0,0,1,valencia,0,1,0,0
0,1,1,1,0,0,82658519,apartment,150,0,3,0,0,0,valencia,1,0,0,0
0,0,3,1,0,1,85041677,house,170,0,6,1,1,0,sevilla,0,1,0,0
1,0,1,0,0,0,39974209,apartment,82,0,4,0,0,0,sevilla,1,0,0,0
1,0,1,0,0,0,83792141,apartment,44,0,0,0,1,0,madrid,1,0,0,0
0,0,5,0,0,0,84903457,house,500000,0,5,0,0,0,alicante,0,1,0,0
0,0,2,1,0,0,83000327,apartment,110,0,4,0,0,1,madrid,1,0,0,0
1,0,3,1,0,0,84160993,apartment,232,1,5,1,0,1,madrid,1,0,0,0
1,0,4,1,0,1,83103996,house,677,0,4,1,1,1,sevilla,0,1,0,0
0,0,2,0,1,0,37578219,house,250,0,6,0,0,0,sevilla,0,1,0,0
1,0,3,1,0,1,82165025,house,650,1,3,1,1,1,girona,0,1,0,0
1,0,1,0,0,0,82813116,apartment,59,0,2,0,0,0,girona,1,0,0,0
0,0,1,0,0,0,83091893,apartment,61,0,1,0,0,0,madrid,1,0,0,0
0,0,1,0,0,0,36463265,apartment,72,0,2,1,0,0,girona,1,0,0,0
0,0,2,0,0,0,84780163,house,166,0,4,0,0,0,alicante,0,1,0,0
1,0,2,1,0,0,38756193,house,214,0,5,1,0,1,valencia,0,1,0,0
0,1,2,1,0,0,83077152,apartment,108,1,3,0,0,0,valencia,1,0,0,0
0,1,2,1,0,1,39432629,house,250,1,3,1,1,1,sevilla,0,1,0,0
1,1,1,1,0,1,82540254,apartment,60,0,1,0,0,0,girona,1,0,0,0
0,0,3,1,1,0,82041287,house,216,0,6,0,0,1,sevilla,0,1,0,0
0,0,4,0,0,1,84903487,house,18012,0,4,0,1,0,alicante,0,1,0,0
1,1,1,1,0,0,85016506,apartment,99,0,4,0,0,0,valencia,1,0,0,0
0,0,1,0,0,1,84130736,apartment,43,0,0,0,1,1,girona,1,0,0,0
0,0,1,0,0,0,30902458,apartment,90,0,2,1,1,1,valencia,1,0,0,0
0,0,1,0,0,0,84100329,apartment,35,0,1,0,0,0,madrid,1,0,0,0
1,0,1,0,0,0,84291354,apartment,59,0,3,0,0,1,sevilla,1,0,0,0
0,0,4,0,0,1,34460468,house,963,0,5,0,1,0,alicante,0,1,0,0
1,1,6,1,0,1,81249529,house,691,0,6,1,1,1,valencia,0,1,0,0
0,0,2,0,0,0,83713508,apartment,102,0,3,0,0,0,sevilla,1,0,0,0
0,0,2,0,0,0,84893868,apartment,112,0,3,0,0,1,sevilla,1,0,0,0
1,0,3,1,0,1,28745998,house,200,0,4,1,1,0,sevilla,0,1,0,0
0,0,3,0,0,1,83212302,house,175,0,3,0,0,0,girona,0,1,0,0
1,0,3,0,0,0,35780624,house,230,0,5,0,0,0,valencia,0,1,0,0
0,0,2,0,0,0,38211049,apartment,85,0,3,0,0,0,girona,1,0,0,0
0,0,1,1,0,0,84969304,apartment,78,1,2,0,0,0,madrid,1,0,0,0
1,0,2,1,0,0,84875078,house,176,0,4,0,0,1,valencia,0,1,0,0
1,0,3,0,0,0,82961449,apartment,220,0,2,0,0,0,madrid,1,0,0,0
0,0,3,0,0,1,83187325,apartment,200,0,4,0,0,0,girona,1,0,0,0
1,0,2,1,0,1,30268282,house,800,0,5,1,0,1,girona,0,1,0,0
1,0,2,1,0,1,84222127,apartment,148,1,3,1,1,0,madrid,1,0,0,0
0,0,1,0,0,0,84620529,apartment,68,0,2,0,0,1,madrid,1,0,0,0
1,0,2,1,0,0,35683488,house,160,0,7,0,0,1,sevilla,0,1,0,0
0,0,2,1,0,0,83828611,apartment,190,0,5,0,0,1,alicante,1,0,0,0
0,0,1,0,1,1,83545409,rural_property,3000,0,2,1,1,1,sevilla,0,0,0,1
0,0,2,0,0,0,38875675,apartment,76,0,3,0,0,1,valencia,1,0,0,0
1,1,4,1,0,1,81352354,house,1004,0,5,1,1,1,valencia,0,1,0,0
0,0,1,0,0,0,34258395,apartment,90,0,2,0,0,0,alicante,1,0,0,0
0,0,1,0,0,0,39015903,apartment,94,0,3,0,0,0,alicante,1,0,0,0
0,0,2,1,0,0,31078869,apartment,110,0,4,0,0,0,valencia,1,0,0,0
0,0,1,0,0,0,82162159,house,59,0,3,0,0,0,alicante,0,1,0,0
1,1,2,1,0,0,38937286,house,90,0,3,1,0,1,alicante,0,1,0,0
1,0,2,0,0,1,37182586,house,842,0,3,0,0,1,alicante,0,1,0,0
1,0,1,0,0,0,85037004,apartment,53,0,1,0,1,0,girona,1,0,0,0
0,1,2,0,0,0,84771752,apartment,108,0,3,0,0,1,girona,1,0,0,0
0,0,1,0,0,0,82519760,house,16500,0,1,1,0,0,alicante,0,1,0,0
0,0,1,1,0,0,85008929,apartment,80,0,2,0,0,1,madrid,1,0,0,0
0,1,2,1,0,0,81524959,apartment,140,0,4,0,0,1,valencia,1,0,0,0
1,0,4,1,0,1,37142592,house,500,0,6,1,1,1,sevilla,0,1,0,0
0,0,3,0,0,1,81760136,house,260,0,3,1,1,1,alicante,0,1,0,0
0,0,2,1,0,0,84267929,apartment,102,0,2,0,1,1,sevilla,1,0,0,0
1,1,3,1,0,1,82346715,house,150,0,4,1,1,1,sevilla,0,1,0,0
0,0,1,0,0,0,82383584,apartment,100,1,4,0,0,1,valencia,1,0,0,0
1,0,1,0,0,0,82175479,apartment,94,0,4,0,0,0,valencia,1,0,0,0
0,0,1,0,0,0,81910608,apartment,999,0,3,0,0,0,alicante,1,0,0,0
1,0,1,0,0,0,37084822,apartment,60,0,2,0,0,0,alicante,1,0,0,0
0,1,1,1,0,0,39662751,apartment,65,0,2,1,0,0,valencia,1,0,0,0
0,0,1,0,0,0,35146755,apartment,103,0,3,0,0,0,alicante,1,0,0,0
0,1,1,0,0,0,82647256,apartment,75,0,3,0,0,0,valencia,1,0,0,0
0,0,1,1,0,0,31030111,apartment,45,0,0,0,0,0,madrid,1,0,0,0
0,0,1,0,0,1,38630675,apartment,77,0,2,0,1,1,girona,1,0,0,0
1,0,2,0,0,0,84579772,house,164,0,2,0,0,0,alicante,0,1,0,0
0,0,1,0,0,0,83022895,apartment,239,0,4,1,0,1,valencia,1,0,0,0
0,0,3,0,0,0,84340958,house,350,0,5,0,0,0,alicante,0,1,0,0
0,1,10,0,1,1,28296870,rural_property,250000,0,14,1,0,1,girona,0,0,0,1
0,1,5,1,0,0,83629262,apartment,382,0,5,0,0,0,madrid,1,0,0,0
1,0,3,1,0,0,38912361,house,125,0,4,0,0,1,sevilla,0,1,0,0
1,0,1,0,0,0,28256979,apartment,85,0,2,1,0,0,valencia,1,0,0,0
0,0,1,0,0,0,84823316,apartment,74,0,2,0,0,1,alicante,1,0,0,0
0,0,2,0,0,0,37262346,apartment,62,0,3,0,0,0,alicante,1,0,0,0
0,0,1,0,0,1,39471665,house,7900,0,3,1,0,1,alicante,0,1,0,0
1,0,1,0,0,0,84629451,apartment,70,0,1,0,0,0,madrid,1,0,0,0
0,0,1,0,0,0,81194528,house,75,0,2,0,0,1,sevilla,0,1,0,0
1,0,2,0,0,0,84360444,apartment,110,0,3,0,0,1,girona,1,0,0,0
1,1,1,1,0,1,40054462,apartment,47,1,1,1,1,1,girona,1,0,0,0
0,0,3,0,0,0,35716750,house,280,0,3,1,0,1,valencia,0,1,0,0
1,0,2,1,0,0,84296437,apartment,155,0,2,0,1,0,madrid,1,0,0,0
1,0,1,1,0,0,34464076,apartment,66,0,3,0,0,0,valencia,1,0,0,0
0,0,3,0,0,0,37124996,rural_property,117,0,7,0,0,0,girona,0,0,0,1
0,0,1,0,0,0,84629681,apartment,51,0,2,0,0,0,madrid,1,0,0,0
1,0,1,0,0,0,82455434,apartment,110,0,3,0,0,1,valencia,1,0,0,0
1,1,4,1,0,1,39674784,house,340,0,6,0,1,1,madrid,0,1,0,0
1,0,1,1,0,1,83199290,apartment,60,0,1,0,0,0,madrid,1,0,0,0
0,0,2,0,0,0,40373127,apartment,400,0,0,0,0,0,girona,1,0,0,0
1,0,3,1,0,1,37200315,house,240,0,4,1,1,1,madrid,0,1,0,0
0,0,1,0,0,0,39787933,house,150,1,5,1,0,1,alicante,0,1,0,0
0,1,2,1,0,1,84922446,apartment,100,0,3,1,1,0,madrid,1,0,0,0
0,1,2,0,0,0,84147457,house,258,0,4,1,1,1,sevilla,0,1,0,0
1,0,2,1,0,0,37705151,apartment,330,0,3,1,0,1,girona,1,0,0,0
1,0,1,1,0,0,331973,apartment,59,0,1,1,0,0,sevilla,1,0,0,0
1,0,1,0,0,1,82089658,apartment,60,0,2,0,0,0,girona,1,0,0,0
1,0,1,0,0,0,84404579,apartment,70,0,4,0,0,0,madrid,1,0,0,0
1,0,1,0,0,1,81808394,house,75,1,2,1,1,1,girona,0,1,0,0
0,0,2,1,0,0,83249480,apartment,92,0,3,0,0,0,madrid,1,0,0,0
0,0,2,0,0,1,82240156,apartment,51,0,2,0,1,1,girona,1,0,0,0
1,0,2,1,0,0,83218667,apartment,106,0,4,0,0,1,valencia,1,0,0,0
1,0,3,1,0,0,84630262,house,160,0,4,0,0,0,valencia,0,1,0,0
1,0,1,1,0,0,40532053,apartment,40,0,0,0,1,0,madrid,1,0,0,0
0,0,1,0,0,0,81475317,house,135,0,3,0,0,0,valencia,0,1,0,0
1,0,3,1,0,0,28789419,house,147,0,4,0,0,1,sevilla,0,1,0,0
0,0,1,0,0,0,82813095,apartment,45,0,1,0,0,1,girona,1,0,0,0
1,1,2,1,0,1,84421640,house,260,0,3,1,1,1,sevilla,0,1,0,0
1,0,4,1,0,1,82913121,house,482,0,4,1,1,1,sevilla,0,1,0,0
0,0,1,1,0,0,81768985,apartment,46,0,1,0,0,0,girona,1,0,0,0
0,1,2,1,0,0,37330211,apartment,80,0,2,0,0,0,valencia,1,0,0,0
0,0,2,0,0,0,39164256,house,1500,0,3,0,1,0,sevilla,0,1,0,0
0,0,1,0,1,0,40575770,rural_property,148,0,5,1,0,0,girona,0,0,0,1
0,0,1,1,0,0,84914019,apartment,45,1,0,0,0,0,madrid,1,0,0,0
1,0,1,0,0,0,84766865,apartment,65,0,3,0,0,1,madrid,1,0,0,0
1,0,1,1,0,0,84448717,apartment,80,0,3,0,0,1,sevilla,1,0,0,0
0,1,1,0,0,0,83815712,house,414,0,4,0,0,1,valencia,0,1,0,0
0,0,1,0,0,1,84614879,house,400,0,2,0,0,1,girona,0,1,0,0
1,0,1,1,0,1,1694006,apartment,46,1,1,0,1,0,madrid,1,0,0,0
0,0,1,0,0,0,35180504,apartment,90,0,3,0,0,1,alicante,1,0,0,0
1,0,1,0,0,0,27570500,apartment,90,0,3,1,0,1,sevilla,1,0,0,0
0,0,1,1,0,0,83799053,apartment,110,0,4,0,0,1,valencia,1,0,0,0
0,0,1,0,0,1,35442884,house,180,0,3,1,0,1,valencia,0,1,0,0
1,0,2,1,0,1,84932361,apartment,93,0,2,0,1,1,madrid,1,0,0,0
1,0,4,1,0,1,27063216,house,375,0,4,1,1,1,valencia,0,1,0,0
0,1,1,1,0,0,83615916,apartment,76,0,2,0,0,1,girona,1,0,0,0
0,1,2,0,0,0,33950392,apartment,110,0,4,0,0,0,valencia,1,0,0,0
0,0,3,1,0,0,82715587,apartment,220,1,4,1,0,1,madrid,1,0,0,0
1,1,3,1,0,1,84132053,house,230,0,4,0,0,1,sevilla,0,1,0,0
0,0,3,1,0,0,32338166,house,448,0,4,1,0,1,sevilla,0,1,0,0
0,0,1,0,0,0,38087489,apartment,115,0,5,1,0,0,valencia,1,0,0,0
0,0,2,1,0,1,29450772,lux_property,1151,0,8,1,0,1,girona,0,0,1,0
0,0,3,0,0,0,27918669,house,200,0,4,1,0,0,alicante,0,1,0,0
0,0,6,0,1,0,81509984,rural_property,426000,0,8,0,1,1,sevilla,0,0,0,1
0,0,3,0,0,1,39948048,house,260,0,4,1,1,1,sevilla,0,1,0,0
1,0,3,1,0,0,82826924,apartment,274,0,5,0,0,0,madrid,1,0,0,0
1,0,2,0,0,0,1875331,apartment,112,0,4,0,0,0,alicante,1,0,0,0
0,0,1,0,0,0,84826847,apartment,86,0,2,0,0,0,valencia,1,0,0,0
0,1,1,0,0,0,84854055,apartment,83,0,4,0,0,0,valencia,1,0,0,0
1,0,2,1,0,1,29059749,apartment,105,0,3,0,1,1,sevilla,1,0,0,0
0,0,1,0,0,0,84026841,house,5900,0,2,0,0,0,alicante,0,1,0,0
0,0,2,0,0,0,37477539,house,120,0,5,0,0,0,sevilla,0,1,0,0
1,0,3,1,0,1,84636126,house,400,0,3,1,0,1,sevilla,0,1,0,0
0,0,2,1,0,1,84268211,apartment,128,0,3,0,1,1,valencia,1,0,0,0
0,1,1,1,0,0,84170312,apartment,105,0,3,0,0,1,sevilla,1,0,0,0
1,0,2,1,0,1,84331110,apartment,80,0,2,1,1,1,madrid,1,0,0,0
0,1,1,0,0,0,25469177,house,76,0,5,1,0,1,sevilla,0,1,0,0
1,0,2,0,0,1,35347132,house,150,0,3,1,1,1,girona,0,1,0,0
0,0,1,0,0,0,83867222,apartment,49,0,2,0,0,1,madrid,1,0,0,0
0,0,2,0,0,1,84903472,house,230,0,3,0,0,0,alicante,0,1,0,0
1,0,2,0,0,0,82637479,apartment,90,0,2,0,0,0,valencia,1,0,0,0
0,0,2,0,0,0,34884518,house,98,0,2,1,0,0,sevilla,0,1,0,0
0,0,1,0,0,0,1624260,apartment,78,0,3,1,0,1,madrid,1,0,0,0
0,0,1,0,0,0,81619823,apartment,51,0,1,0,0,0,girona,1,0,0,0
0,0,4,0,0,0,81694213,house,253,0,4,0,0,0,madrid,0,1,0,0
0,0,1,0,0,0,84614138,apartment,89,1,3,0,0,1,madrid,1,0,0,0
1,0,1,0,0,0,81821008,apartment,50,0,2,0,0,1,girona,1,0,0,0
0,0,1,0,0,1,84903334,house,100,0,2,0,0,0,alicante,0,1,0,0
0,0,1,0,0,0,84168375,apartment,97,0,2,0,0,0,alicante,1,0,0,0
0,0,1,0,0,0,84983811,apartment,80,0,3,0,0,0,valencia,1,0,0,0
0,0,2,0,0,0,83623908,apartment,88,0,3,0,0,0,girona,1,0,0,0
0,0,1,0,0,0,36691381,house,100,0,3,0,0,0,alicante,0,1,0,0
0,0,1,0,0,0,31883257,apartment,93,0,3,0,0,0,alicante,1,0,0,0
0,0,2,0,0,0,30901791,house,90,0,3,0,0,0,valencia,0,1,0,0
0,0,3,0,0,0,81684358,apartment,196,0,3,0,0,0,madrid,1,0,0,0
0,0,2,0,0,0,84340915,house,1100,0,3,0,1,0,alicante,0,1,0,0
0,0,1,1,0,0,82314378,apartment,130,0,3,0,0,1,alicante,1,0,0,0
0,0,2,0,0,0,84062215,apartment,143,0,4,0,0,0,valencia,1,0,0,0
0,0,1,0,0,0,81475438,apartment,88,0,3,0,0,0,alicante,1,0,0,0
1,0,2,1,0,0,84801440,house,102,0,3,1,1,1,sevilla,0,1,0,0
0,0,1,0,0,0,39259954,house,63,0,2,0,0,0,valencia,0,1,0,0
0,0,1,0,0,1,81779022,apartment,59,1,1,0,1,0,girona,1,0,0,0
0,1,1,0,0,0,33950468,apartment,100,0,4,0,0,0,valencia,1,0,0,0
1,0,1,0,0,0,83760848,apartment,61,0,2,1,0,0,girona,1,0,0,0
0,0,4,0,0,1,39135525,house,1041,0,5,1,1,0,sevilla,0,1,0,0
0,0,2,0,0,0,81742127,apartment,110,0,3,0,0,0,alicante,1,0,0,0
0,0,1,0,0,0,83910672,apartment,88,0,3,0,0,0,valencia,1,0,0,0
0,0,2,0,0,0,84994575,apartment,106,0,3,0,0,0,madrid,1,0,0,0
1,0,3,1,0,1,84926043,house,134,0,3,0,1,0,sevilla,0,1,0,0
1,1,1,0,0,0,82593288,apartment,99,0,4,0,0,0,valencia,1,0,0,0
0,0,2,0,0,1,81889891,house,474,0,3,0,0,1,girona,0,1,0,0
0,0,1,0,0,0,29229103,apartment,24,0,0,0,0,0,girona,1,0,0,0
0,0,1,0,0,0,84050485,apartment,73,0,3,0,0,0,valencia,1,0,0,0
0,0,2,1,0,1,82039750,apartment,120,0,4,1,1,1,alicante,1,0,0,0
0,0,2,0,0,1,84190463,apartment,135,0,2,1,1,1,madrid,1,0,0,0
1,0,2,1,0,0,32734261,house,168,0,3,1,0,1,alicante,0,1,0,0
1,0,2,1,0,0,38427717,apartment,60,0,2,0,0,1,girona,1,0,0,0
1,0,2,0,0,0,37851358,house,110,0,5,0,0,1,alicante,0,1,0,0
1,1,2,1,0,0,35179678,house,140,0,4,1,1,1,sevilla,0,1,0,0
0,0,1,0,0,0,84309138,apartment,212,0,1,0,0,0,valencia,1,0,0,0
0,0,1,0,0,0,84450657,apartment,60,0,2,0,0,1,madrid,1,0,0,0
1,1,1,1,0,0,28492281,apartment,90,0,4,0,0,1,alicante,1,0,0,0
0,0,1,0,0,0,37164718,house,45,0,3,0,0,0,alicante,0,1,0,0
1,0,2,0,0,0,27871164,apartment,115,0,3,0,0,1,sevilla,1,0,0,0
0,0,2,0,0,0,29455495,apartment,105,0,4,0,0,0,girona,1,0,0,0
1,0,2,1,0,0,38529512,house,272,0,4,1,0,1,sevilla,0,1,0,0
1,1,2,1,0,1,83422774,apartment,92,0,2,1,1,1,sevilla,1,0,0,0
0,0,1,0,0,0,82813077,apartment,66,0,2,0,0,1,girona,1,0,0,0
0,0,2,1,0,0,84093066,apartment,85,0,3,0,0,0,alicante,1,0,0,0
1,0,1,1,0,0,84906549,apartment,45,0,0,1,0,1,madrid,1,0,0,0
0,0,1,0,0,0,84417302,apartment,45,0,1,0,0,0,girona,1,0,0,0
0,1,1,1,0,0,84563341,apartment,85,0,3,0,0,0,valencia,1,0,0,0
0,0,2,0,0,0,84701837,apartment,108,0,3,0,0,1,alicante,1,0,0,0
1,0,1,1,0,1,27915407,apartment,100,0,1,1,1,1,madrid,1,0,0,0
1,1,1,1,0,0,83893858,apartment,52,0,1,1,0,0,sevilla,1,0,0,0
1,0,3,1,0,0,35773167,house,163,0,4,0,1,1,sevilla,0,1,0,0
